Wall time,Step,Value
1747107097.233929,51419,0.00039999998989515007
1747107105.0245755,51439,0.00039999998989515007
1747107245.1979387,51639,0.00039999998989515007
1747107276.1389961,51719,0.00039999998989515007
1747107331.741993,51859,0.00039999998989515007
1747107386.3732429,51999,0.00039999998989515007
1747107487.0685718,52259,0.00039999998989515007
1747107549.548226,52419,0.00039999998989515007
1747107557.2983332,52439,0.00039999998989515007
1747107611.466954,52579,0.00039999998989515007
1747107634.6493967,52639,0.00039999998989515007
1747107642.4797611,52659,0.00039999998989515007
1747107650.282501,52679,0.00039999998989515007
1747107673.573793,52739,0.00039999998989515007
1747107885.5157688,53119,0.00039999998989515007
1747107947.2815146,53279,0.00039999998989515007
1747107955.1484656,53299,0.00039999998989515007
1747107978.8127635,53359,0.00039999998989515007
1747108033.6110175,53499,0.00039999998989515007
1747108056.740496,53559,0.00039999998989515007
1747108072.0427682,53599,0.00039999998989515007
1747108095.1130762,53659,0.00039999998989515007
1747108125.7145433,53739,0.00039999998989515007
1747108195.586644,53919,0.00039999998989515007
1747108242.2395847,54039,0.00039999998989515007
1747108281.2489522,54139,0.00039999998989515007
1747108312.4901505,54219,0.00039999998989515007
1747108406.85194,54459,0.00039999998989515007
1747108477.3950138,54479,0.00039999998989515007
1747108508.7781088,54559,0.00039999998989515007
1747108547.5751617,54659,0.00039999998989515007
1747108555.1850386,54679,0.00039999998989515007
1747108562.8498924,54699,0.00039999998989515007
1747108586.0252666,54759,0.00039999998989515007
1747108656.560148,54939,0.00039999998989515007
1747108664.2729616,54959,0.00039999998989515007
1747108671.9859915,54979,0.00039999998989515007
1747108711.8246078,55079,0.00039999998989515007
1747108750.7660007,55179,0.00039999998989515007
1747108773.9791262,55239,0.00039999998989515007
1747108813.226774,55339,0.00039999998989515007
1747108851.9127295,55439,0.00039999998989515007
1747108906.87987,55579,0.00039999998989515007
1747109178.9276416,56119,0.00039999998989515007
1747109272.194694,56359,0.00039999998989515007
1747109350.0627327,56559,0.00039999998989515007
1747109381.410051,56639,0.00039999998989515007
1747109428.7069697,56759,0.00039999998989515007
1747109483.2367344,56899,0.00039999998989515007
1747109560.9610744,57099,0.00039999998989515007
1747109568.470216,57119,0.00039999998989515007
1747109779.5354009,57499,0.00039999998989515007
1747109787.337709,57519,0.00039999998989515007
1747109858.0194623,57699,0.00039999998989515007
1747109873.7745707,57739,0.00039999998989515007
1747110067.5321298,58239,0.00039999998989515007
1747110090.991244,58299,0.00039999998989515007
1747110114.1937315,58359,0.00039999998989515007
1747110192.7229812,58559,0.00039999998989515007
1747110331.956038,58919,0.00039999998989515007
1747110355.169489,58979,0.00039999998989515007
1747110471.7152824,59119,0.00039999998989515007
1747110494.885243,59179,0.00039999998989515007
1747110510.8122191,59219,0.00039999998989515007
1747110557.3131542,59339,0.00039999998989515007
1747110658.6960359,59599,0.00039999998989515007
1747110735.94034,59799,0.00039999998989515007
1747110759.0066907,59859,0.00039999998989515007
1747110782.8379781,59919,0.00039999998989515007
1747110845.7327871,60079,0.00039999998989515007
1747110915.39794,60259,0.00039999998989515007
1747111095.0078828,60559,0.00039999998989515007
1747111195.705235,60819,0.00039999998989515007
1747111476.968124,61539,0.00039999998989515007
1747111484.786401,61559,0.00039999998989515007
1747111577.5732358,61799,0.00039999998989515007
1747111632.8124905,61939,0.00039999998989515007
1747111640.4783363,61959,0.00039999998989515007
1747111648.141021,61979,0.00039999998989515007
1747111757.2834468,62099,0.00039999998989515007
1747111788.9998457,62179,0.00039999998989515007
1747111820.042054,62259,0.00039999998989515007
1747111827.8713682,62279,0.00039999998989515007
1747111836.0477867,62299,0.00039999998989515007
1747111875.286838,62399,0.00039999998989515007
1747111890.7719834,62439,0.00039999998989515007
1747112024.0408807,62779,0.00039999998989515007
1747112242.6605523,63339,0.00039999998989515007
1747112281.5930274,63439,0.00039999998989515007
1747112414.7812748,63619,0.00039999998989515007
1747112438.050137,63679,0.00039999998989515007
1747112453.667015,63719,0.00039999998989515007
1747112508.2978406,63859,0.00039999998989515007
1747112547.651937,63959,0.00039999998989515007
1747112641.4901502,64199,0.00039999998989515007
1747112649.280916,64219,0.00039999998989515007
1747112672.5570498,64279,0.00039999998989515007
1747112687.9619017,64319,0.00039999998989515007
1747112742.87383,64459,0.00039999998989515007
1747112836.7514174,64699,0.00039999998989515007
1747112852.4287248,64739,0.00039999998989515007
1747113079.876977,65159,0.00039999998989515007
1747113103.0141087,65219,0.00039999998989515007
1747113336.5224926,65819,0.00039999998989515007
1747113398.5765538,65979,0.00039999998989515007
1747113727.4456909,66659,0.00039999998989515007
1747113766.2732897,66759,0.00039999998989515007
1747113852.6241994,66979,0.00039999998989515007
1747113922.5961108,67159,0.00039999998989515007
1747113977.0332727,67299,0.00039999998989515007
1747113992.489159,67339,0.00039999998989515007
1747114015.8713238,67399,0.00039999998989515007
1747114031.328327,67439,0.00039999998989515007
1747114070.9175556,67539,0.00039999998989515007
1747114078.5362542,67559,0.00039999998989515007
1747114140.8206234,67719,0.00039999998989515007
1747114226.7728012,67939,0.00039999998989515007
1747114257.825864,68019,0.00039999998989515007
1747114398.1612277,68219,0.00039999998989515007
1747114429.3487785,68299,0.00039999998989515007
1747114460.397296,68379,0.00039999998989515007
1747114522.4623199,68539,0.00039999998989515007
1747114561.7423155,68639,0.00039999998989515007
1747114680.045977,68939,0.00039999998989515007
1747114734.5216944,69079,0.00039999998989515007
1747114790.1738625,69219,0.00039999998989515007
1747114898.6829405,69499,0.00039999998989515007
1747114906.4998775,69519,0.00039999998989515007
1747114914.21602,69539,0.00039999998989515007
1747114922.1401474,69559,0.00039999998989515007
1747115031.9729714,69679,0.00039999998989515007
1747115047.2699983,69719,0.00039999998989515007
1747115101.9660273,69859,0.00039999998989515007
1747115125.7260883,69919,0.00039999998989515007
1747115211.3973403,70139,0.00039999998989515007
1747115305.5797772,70379,0.00039999998989515007
1747115446.2414107,70739,0.00039999998989515007
1747115492.994884,70859,0.00039999998989515007
1747115555.1395044,71019,0.00039999998989515007
1747115680.1404662,71179,0.00039999998989515007
1747115703.4059427,71239,0.00039999998989515007
1747115750.084189,71359,0.00039999998989515007
1747115757.8599536,71379,0.00039999998989515007
1747115843.7845204,71599,0.00039999998989515007
1747115851.5062728,71619,0.00039999998989515007
1747115944.7171502,71859,0.00039999998989515007
1747116045.9417768,72119,0.00039999998989515007
1747116053.7778344,72139,0.00039999998989515007
1747116061.4986763,72159,0.00039999998989515007
1747116069.201712,72179,0.00039999998989515007
1747116178.4512627,72459,0.00039999998989515007
1747116429.2927153,72939,0.00039999998989515007
1747116452.7651517,72999,0.00039999998989515007
1747116468.1236017,73039,0.00039999998989515007
1747116483.8182282,73079,0.00039999998989515007
1747116507.8288195,73139,0.00039999998989515007
1747116539.063154,73219,0.00039999998989515007
1747116562.5344758,73279,0.00039999998989515007
1747116570.2350526,73299,0.00039999998989515007
1747116710.5102835,73659,0.00039999998989515007
1747116788.6003022,73859,0.00039999998989515007
1747116883.1708467,74099,0.00039999998989515007
1747116976.7868495,74179,0.00039999998989515007
1747116984.475512,74199,0.00039999998989515007
1747117093.6325037,74479,0.00039999998989515007
1747117195.5351114,74739,0.00039999998989515007
1747117203.3924365,74759,0.00039999998989515007
1747117218.8984501,74799,0.00039999998989515007
1747117226.6415188,74819,0.00039999998989515007
1747117249.922291,74879,0.00039999998989515007
1747117258.1127045,74899,0.00039999998989515007
1747117266.0180838,74919,0.00039999998989515007
1747117321.7996154,75059,0.00039999998989515007
1747117337.38853,75099,0.00039999998989515007
1747117470.6943133,75439,0.00039999998989515007
1747117486.255587,75479,0.00039999998989515007
1747117493.911695,75499,0.00039999998989515007
1747117524.7990701,75579,0.00039999998989515007
1747117548.2072082,75639,0.00039999998989515007
1747117781.914109,76079,0.00039999998989515007
1747117859.6234558,76279,0.00039999998989515007
1747117983.9515002,76599,0.00039999998989515007
1747118054.3056679,76779,0.00039999998989515007
1747118070.0325217,76819,0.00039999998989515007
1747118148.0628843,77019,0.00039999998989515007
1747118280.9113262,77199,0.00039999998989515007
1747118304.697632,77259,0.00039999998989515007
1747118539.406838,77859,0.00039999998989515007
1747118585.9736402,77979,0.00039999998989515007
1747118609.2894769,78039,0.00039999998989515007
1747118640.3472452,78119,0.00039999998989515007
1747118687.4374716,78239,0.00039999998989515007
1747118765.7015529,78439,0.00039999998989515007
1747118781.2640672,78479,0.00039999998989515007
1747118804.4906547,78539,0.00039999998989515007
1747119000.4877028,78879,0.00039999998989515007
1747119031.569091,78959,0.00039999998989515007
1747119101.983808,79139,0.00039999998989515007
1747119172.5242834,79319,0.00039999998989515007
1747119219.162997,79439,0.00039999998989515007
1747119257.9734704,79539,0.00039999998989515007
1747119305.1652784,79659,0.00039999998989515007
1747119429.9605606,79979,0.00039999998989515007
1747119461.421163,80059,0.00039999998989515007
1747119477.0169601,80099,0.00039999998989515007
1747119610.5080545,80279,0.00039999998989515007
1747119649.289814,80379,0.00039999998989515007
1747119696.0341039,80499,0.00039999998989515007
1747119742.7683635,80619,0.00039999998989515007
1747119797.0651286,80759,0.00039999998989515007
1747120087.3360357,81499,0.00039999998989515007
1747120119.109992,81579,0.00039999998989515007
1747120150.685826,81659,0.00039999998989515007
1747120347.2829294,81999,0.00039999998989515007
1747120393.9594982,82119,0.00039999998989515007
1747120441.020178,82239,0.00039999998989515007
1747120464.9813268,82299,0.00039999998989515007
1747120637.162615,82739,0.00039999998989515007
1747120691.787977,82879,0.00039999998989515007
1747120715.290275,82939,0.00039999998989515007
1747120801.5521476,83159,0.00039999998989515007
1747120942.5432386,83359,0.00039999998989515007
1747120950.3884487,83379,0.00039999998989515007
1747120973.6780019,83439,0.00039999998989515007
1747121059.419579,83659,0.00039999998989515007
1747121177.024305,83959,0.00039999998989515007
1747121286.8252096,84239,0.00039999998989515007
1747121333.8886323,84359,0.00039999998989515007
1747121349.4586766,84399,0.00039999998989515007
1747121405.2486722,84539,0.00039999998989515007
1747121547.0647783,84739,0.00039999998989515007
1747121570.4154882,84799,0.00039999998989515007
1747121594.3111963,84859,0.00039999998989515007
1747121602.3092475,84879,0.00039999998989515007
1747121633.4059136,84959,0.00039999998989515007
1747121815.0938733,85419,0.00039999998989515007
1747121822.9776993,85439,0.00039999998989515007
1747121956.5514717,85779,0.00039999998989515007
1747122042.5407455,85999,0.00039999998989515007
1747122113.1631682,86179,0.00039999998989515007
1747122215.4182332,86279,0.00039999998989515007
1747122254.9726377,86379,0.00039999998989515007
1747122301.4035425,86499,0.00039999998989515007
1747122371.8841596,86679,0.00039999998989515007
1747122631.496009,87339,0.00039999998989515007
1747122654.8808422,87399,0.00039999998989515007
1747122780.2802944,87719,0.00039999998989515007
1747122905.6974194,87879,0.00039999998989515007
1747122937.4058073,87959,0.00039999998989515007
1747122960.6127465,88019,0.00039999998989515007
1747122984.2880542,88079,0.00039999998989515007
1747122992.152883,88099,0.00039999998989515007
1747123054.5023127,88259,0.00039999998989515007
1747123070.0936766,88299,0.00039999998989515007
1747123156.054007,88519,0.00039999998989515007
1747123219.089907,88679,0.00039999998989515007
1747123304.6922965,88899,0.00039999998989515007
1747123336.001705,88979,0.00039999998989515007
1747123398.67731,89139,0.00039999998989515007
1747123643.0071335,89599,0.00039999998989515007
1747123689.6256895,89719,0.00039999998989515007
1747123721.0663784,89799,0.00039999998989515007
1747123839.214697,90099,0.00039999998989515007
1747123886.5369596,90219,0.00039999998989515007
1747123909.880045,90279,0.00039999998989515007
1747123925.6177025,90319,0.00039999998989515007
1747123980.5217745,90459,0.00039999998989515007
1747124003.6580064,90519,0.00039999998989515007
1747124035.6258268,90599,0.00039999998989515007
1747124066.739599,90679,0.00039999998989515007
1747124074.6833913,90699,0.00039999998989515007
1747124278.5065053,91059,3.9999998989515007e-05
1747124294.1312323,91099,3.9999998989515007e-05
1747124325.4514256,91179,3.9999998989515007e-05
1747124372.1961377,91299,3.9999998989515007e-05
1747124434.593501,91459,3.9999998989515007e-05
1747124513.1841621,91659,3.9999998989515007e-05
1747124623.8859124,91939,3.9999998989515007e-05
1747124647.7913268,91999,3.9999998989515007e-05
1747124671.0942485,92059,3.9999998989515007e-05
1747125017.3973095,92779,3.9999998989515007e-05
1747125056.992553,92879,3.9999998989515007e-05
1747125088.126061,92959,3.9999998989515007e-05
1747125095.9669173,92979,3.9999998989515007e-05
1747125119.579154,93039,3.9999998989515007e-05
1747125159.2684379,93139,3.9999998989515007e-05
1747125245.4752047,93359,3.9999998989515007e-05
1747125307.6776772,93519,3.9999998989515007e-05
1747125339.1859531,93599,3.9999998989515007e-05
1747125354.739476,93639,3.9999998989515007e-05
1747125401.8151536,93759,3.9999998989515007e-05
1747125519.2005274,93899,3.9999998989515007e-05
1747125527.0265493,93919,3.9999998989515007e-05
1747125573.8389874,94039,3.9999998989515007e-05
1747125597.4121418,94099,3.9999998989515007e-05
1747125706.7907965,94379,3.9999998989515007e-05
1747125761.4996157,94519,3.9999998989515007e-05
