Wall time,Step,Value
1747091829.0322907,15779,2.5802526473999023
1747091953.588573,16099,2.6803650856018066
1747091961.343954,16119,2.6161227226257324
1747091976.6551802,16159,2.840009927749634
1747092069.2413795,16399,2.5925052165985107
1747092232.7090561,16659,2.6751198768615723
1747092295.6437294,16819,2.726508855819702
1747092426.6939073,17159,2.7220876216888428
1747092465.6709173,17259,2.7506661415100098
1747092496.5170732,17339,2.728593111038208
1747092535.6887035,17439,2.653475522994995
1747092650.7694173,17739,2.6841399669647217
1747092735.652332,17959,2.5996086597442627
1747092767.1423686,18039,2.6531143188476562
1747093054.7783365,18619,2.7735416889190674
1747093070.3004947,18659,2.771682024002075
1747093148.298527,18859,2.690042734146118
1747093202.9060652,18999,2.6944825649261475
1747093310.978459,19279,2.772624969482422
1747093652.7641718,19999,2.6202237606048584
1747093676.3667448,20059,2.759544610977173
1747093691.8040376,20099,2.8006904125213623
1747093776.3958354,20319,2.61336088180542
1747093831.0663962,20459,2.692885398864746
1747093862.3024251,20539,2.6458628177642822
1747093877.9684896,20579,2.6819188594818115
1747093947.7031324,20759,2.5118720531463623
1747094096.3060699,21139,2.592381000518799
1747094267.8754659,21419,2.735294818878174
1747094275.5530453,21439,2.594608783721924
1747094290.9046888,21479,2.53055477142334
1747094321.817101,21559,2.6727030277252197
1747094391.298499,21739,2.6695139408111572
1747094483.5383816,21979,2.6688921451568604
1747094514.3543758,22059,2.698805570602417
1747094529.722727,22099,2.7162840366363525
1747094552.6700342,22159,2.7035155296325684
1747094568.8594952,22199,2.6942811012268066
1747094584.3540304,22239,2.7371737957000732
1747094662.329199,22439,2.6903233528137207
1747094693.716939,22519,2.7104952335357666
1747094747.547087,22659,2.6912002563476562
1747094825.5399358,22699,2.4634993076324463
1747094864.1189492,22799,2.623927593231201
1747094918.3285286,22939,2.647678852081299
1747094956.5753267,23039,2.7389297485351562
1747094964.7493517,23059,2.6768195629119873
1747095058.196431,23299,2.611049175262451
1747095135.6071815,23499,2.7061731815338135
1747095150.796301,23539,2.6261959075927734
1747095158.5505383,23559,2.7559778690338135
1747095212.494074,23699,2.6060009002685547
1747095283.4114137,23879,2.7307512760162354
1747095291.6343706,23899,2.6098341941833496
1747095384.293076,24139,2.6539244651794434
1747095508.9992673,24299,2.6157848834991455
1747095540.3209078,24379,2.6227176189422607
1747095594.220906,24519,2.5160818099975586
1747095756.5156333,24939,2.8158020973205566
1747095795.966279,25039,2.5314624309539795
1747095803.6134162,25059,2.827441692352295
1747095818.888136,25099,2.667952537536621
1747095841.8901012,25159,2.4781510829925537
1747095872.8257034,25239,2.521495819091797
1747095919.4240065,25359,2.676274299621582
1747095950.933198,25439,2.673908233642578
1747095989.4716413,25539,2.599135398864746
1747096036.5316093,25659,2.716980218887329
1747096160.682277,25819,2.5171704292297363
1747096223.3855147,25979,2.472395420074463
1747096285.8160944,26139,2.5610527992248535
1747096355.2072105,26319,2.5604913234710693
1747096409.4750009,26459,2.7194907665252686
1747096433.2364056,26519,2.753483533859253
1747096441.072579,26539,2.6056151390075684
1747096587.1185856,26919,2.691091775894165
1747096702.6180937,27219,2.737520456314087
1747096796.330587,27299,2.5851938724517822
1747096882.4926555,27519,2.6383213996887207
1747096890.196658,27539,2.808579683303833
1747096920.910919,27619,2.7217535972595215
1747097208.2813563,28359,2.6516435146331787
1747097433.5123558,28779,2.6834020614624023
1747097441.1627417,28799,2.503519058227539
1747097580.4355323,29159,2.5968658924102783
1747097588.177343,29179,2.605741500854492
1747097611.7372527,29239,2.6657652854919434
1747097712.8310084,29499,2.6090164184570312
1747097728.7209616,29539,2.687159776687622
1747097813.941084,29759,2.587465763092041
1747097837.1651258,29819,2.5959887504577637
1747097868.0405478,29899,2.605689525604248
1747097930.2994335,30059,2.798318386077881
1747097984.2895176,30199,2.5555994510650635
1747097992.0780418,30219,2.4679198265075684
1747098078.3652859,30279,2.5326757431030273
1747098101.6234906,30339,2.649824380874634
1747098195.0989292,30579,2.5173542499542236
1747098241.991704,30699,2.627277374267578
1747098272.5194154,30779,2.646158218383789
1747098349.8647888,30979,2.706714630126953
1747098373.7839868,31039,2.631976842880249
1747098482.1261353,31319,2.6768128871917725
1747098505.1656349,31379,2.4786648750305176
1747098543.9437318,31479,2.677656888961792
1747098567.299709,31539,2.4334726333618164
1747098636.220065,31719,2.670525312423706
1747098783.89165,31939,2.4663171768188477
1747098822.382598,32039,2.580117702484131
1747098837.6564374,32079,2.668077230453491
1747099023.1766667,32559,2.531775951385498
